Geneid	NORMAL_1	RESISTANT_1
23469	1193	3114
346007	12	636
441155	22	71
442229	0	0
102723883	0	0
101928280	0	0
101928307	1	0
577	18	10
55788	1059	2074
1310	38	0
1297	5	57
101928353	0	0
57579	302	754
135154	49	35
60682	400	389
135152	0	0
79627	663	185
407032	0	0
407029	0	0
79940	24	0
102724000	0	0
22999	10	0
56479	9	9
100507381	0	0
100423005	0	0
100873997	0	0
100129128	0	0
80759	21	9
340168	0	0
154288	0	2
441161	2	0
55510	66	170
115004	78	53
25821	242	273
1915	91701	27138
26503	364	555
135228	276	91
101928489	2	0
101928516	0	0
1303	1769	1627
1347	324	332
55754	2034	842
100506804	2	0
27145	123	12
101928540	0	0
100616389	0	0
26054	1040	4487
4646	1456	13947
3617	0	65
3351	4	3
101928601	8	0
134728	73	53
55023	985	3651
9324	437	466
100288198	18	0
80078	0	0
167691	140	282
105377866	6	0
83699	598	113
89758	0	1
6785	14	8
7272	75	214
594	377	904
55603	424	121
101928770	0	0
25998	973	1577
7162	285	59
90025	35	77
23033	362	1707
5238	464	363
112611	110	25
4199	135	68
167681	8	0
9892	4	4
105378158	0	0
134701	0	2
51167	341	315
112609	12	6
22832	184	495
9096	56	21
102724201	0	0
4907	326	393
57231	1088	2257
10492	2266	3081
387066	178	3
26799	2	15
692088	3	24
3354	0	0
1081	0	0
101928870	3	0
23036	824	4994
375519	8	65
57150	52	36
206412	11	138
63914	1	13
154313	29	27
10559	489	905
57038	390	2448
23595	347	486
55122	230	195
101928911	0	0
81833	0	0
1268	47	6
101928936	0	0
8732	342	269
10957	1075	1400
135295	8	23
135293	274	114
2569	4	12
2570	19	10
51465	1625	770
58528	164	87
22881	168	209
57226	490	69
101929057	8	2
23195	684	2994
9994	369	546
84694	0	0
60468	73	7
100616109	0	0
6885	649	986
100616174	0	0
101929083	0	0
102724665	0	0
2045	139	54
643432	0	0
101927288	17	0
79694	654	320
10690	191	35
23376	1088	984
9457	130	2
81491	47	26
29078	118	239
114792	3	7
253714	136	315
101927314	0	0
100302164	0	0
5454	2	0
26235	201	519
100616347	0	0
84553	25	19
51805	43	88
25957	1134	3561
101927365	13	0
85015	129	365
100130890	23	17
892	806	727
59336	0	0
84539	0	0
728012	0	0
6492	0	0
10973	882	4685
2898	6	83
57531	182	913
100113403	0	0
389421	0	0
11149	82	14
154442	5	0
64208	2	2
5550	541	678
639	465	314
9474	489	341
202	2325	2025
101927405	0	0
84816	61	99
55278	292	243
100422737	1	0
693172	0	0
100133941	4837	625
51250	123	240
57673	31	4
57107	338	162
55084	101	227
256380	109	32
11231	1345	3260
28962	648	293
7101	4	2
8724	1588	452
246269	53	49
2309	964	236
387111	2	0
84071	15	122
101929716	0	0
27244	409	358
285753	61	196
100996634	0	283
221262	0	13
8763	4965	1460
285755	35	28
6610	90	111
64780	634	543
9841	238	583
221264	72	506
9896	303	1266
2830	0	0
8936	126	73
51362	507	689
728464	18	4
8528	10	6
85413	2	6
23097	455	337
262	893	393
112495	256	301
84154	295	283
442245	3	10
117247	36	8
91749	56	304
5980	798	1940
643749	60	24
10758	370	272
2534	570	113
102724646	0	0
8838	2	228
51175	138	120
619208	44	14
3910	1380	1069
101927640	0	0
442247	0	0
101927686	24	0
4082	3243	423
285758	9	2
285759	0	0
3066	997	1685
101927768	18	0
222537	14	15
2444	168	278
728402	3	47
221294	541	677
1300	9	653
23270	359	78
7259	1222	1145
29940	652	158
441168	31	34
100128327	0	0
254228	100	0
221301	0	0
51389	382	483
345895	31	121
221302	118	152
3841	75	506
221303	42	5
222545	0	10
222546	0	16
245806	0	0
6098	4	0
285761	228	285
57120	692	228
101927919	0	0
116150	763	448
222553	9	4
102724896	0	0
387119	251	287
23629	0	11
5350	430	78
100287632	0	0
254394	234	405
25842	335	293
79632	21	103
693128	0	0
4121	3817	866
285762	2	0
100422951	0	0
221322	85	862
2697	1500	816
3298	122	207
57515	3213	689
5570	76	14
2173	8	0
10924	609	134
134829	22	0
10345	0	0
101927990	0	0
154215	2	26
7955	2	34
154214	232	231
7164	161	94
51020	252	333
643623	0	0
23493	34	24
100189269	0	0
135112	1458	767
104355145	0	0
135114	554	56
60487	128	432
387103	16	33
693173	0	0
84870	85	0
81847	333	423
55862	878	712
387104	11	12
9729	1	0
352999	0	2
387357	0	0
5796	48	98
101928140	0	0
3908	792	973
93663	560	381
253582	0	0
84456	196	314
154075	41	52
105378159	2	0
114801	85	20
100507203	0	2
2037	874	772
9465	129	167
383	0	115
9439	688	2157
5169	18	8
79541	2	3
643854	1	4
100616455	0	0
5167	65	61
1490	1055	37
100616191	0	0
100507254	2	0
26002	510	37
8417	1041	451
134860	0	0
83551	0	0
319100	0	0
9038	0	0
9287	0	0
9288	0	0
134864	1	0
8876	109	2
55350	22	2
8875	470	12
116843	389	265
6206	5268	2809
594837	1	14
594838	1	32
594839	2	107
285735	0	0
2070	103	106
100507308	4	1
154089	0	0
6943	255	123
9519	145	119
154091	69	20
387065	0	0
6446	2180	264
101928231	3	0
154092	0	0
101928304	1	0
64577	6	24
10767	489	1148
100500880	0	1
4602	50	180
693126	0	0
54806	280	1775
100131814	3	0
27115	395	128
113115	28	51
9774	2052	1341
9053	462	1021
4217	1143	2055
101928461	1	0
101928429	11	4
5191	70	343
340146	0	0
100294720	0	0
53832	311	410
116379	13	0
3459	1678	1264
167826	0	0
102723649	0	0
100507406	0	0
100130476	3	0
7128	882	722
64065	3401	1074
57221	754	1270
59351	0	53
23593	395	1403
57224	93	469
100423001	0	0
441172	11	10
100507462	9	2
25901	394	232
345930	5	219
85021	335	1532
58527	528	116
51696	905	187
167838	65	0
10370	451	294
645434	0	0
100132735	0	0
100507477	0	0
103352541	2	0
100500879	0	0
100616180	0	0
4829	0	0
51534	630	406
57211	2102	1222
153910	0	0
3097	1030	2532
100507489	1	0
51390	590	321
134637	157	148
8504	242	765
2519	643	375
285740	0	0
9749	692	457
84946	216	417
153918	0	1
5325	339	98
57061	2	2
83443	361	71
8676	102	20
100189313	0	0
7402	1734	2458
100189422	0	0
7957	91	82
100507557	15	0
84085	354	287
257218	204	1005
2911	0	0
10981	164	38
101928661	0	0
79747	0	0
729176	8	16
729178	20	0
134957	576	1167
389432	68	38
23328	987	591
10090	397	144
100128176	2	0
23118	1194	7450
387082	2	24
340152	72	0
85313	421	935
116254	421	472
645958	16	19
11104	174	191
9113	672	1518
348995	402	422
5110	526	155
84918	1095	400
100652739	2	0
135250	23	33
353091	22	39
80328	10	40
80329	3	4
646024	4	0
154064	0	4
79465	11	14
81706	4	14
389434	7	24
57480	534	762
105378056	0	1
25902	191	500
102723831	0	0
9590	804	100
57621	276	116
55005	215	347
79624	462	145
80129	81	30
2099	87	22
23345	1649	4233
100505475	0	0
80177	150	22
7432	4	2
26271	153	72
54516	204	192
26575	17	109
4988	0	0
26034	102	93
154043	106	163
101928868	0	0
22828	692	2484
100422821	0	0
26230	23	81
51106	97	289
49861	2	119
50508	0	0
100302259	0	0
57492	1191	3328
100616154	0	0
729515	246	40
79683	105	29
100500899	0	0
51429	1062	800
8871	378	362
100874300	0	0
84947	150	163
404672	207	258
56995	351	595
57583	1405	838
102465694	0	0
6993	428	379
94120	91	124
100500851	0	0
7430	2902	3927
101409257	0	5
202459	1	0
100130967	1	0
83861	102	325
117289	445	61
105378081	0	0
101929122	0	0
84624	128	4
102724053	0	0
6648	5729	790
9589	979	764
100129518	2	0
39	112	168
6950	1360	1564
677806	3	288
677812	3	35
29074	345	189
154197	0	4
4142	0	0
3482	1806	2463
100271873	0	0
729603	11	22
6580	1	20
6582	2	0
6581	111	20
80350	8	87
4018	2	724
5340	2	2
4216	574	1072
56895	108	39
79992	4	8
5071	29	135
135138	34	21
101929239	0	0
729658	0	5
285796	0	0
401282	0	0
105378101	1	0
100526820	0	0
9444	1750	931
105378105	0	0
105378107	0	0
168090	0	0
10846	702	1390
90632	7	0
441177	0	0
6862	0	0
101929297	0	0
285800	0	0
113402	307	290
100289495	10	0
51660	306	63
6196	1061	267
100874353	0	0
100302141	0	0
100861523	0	0
8635	332	1110
100500857	0	0
11116	230	376
1235	276	14
2853	0	0
401285	0	0
102724205	0	0
54346	0	2
83887	0	0
105378160	0	0
6953	0	0
401286	0	0
441178	2	0
26238	0	0
653483	3	32
4301	1056	3931
100128124	0	0
100505879	0	0
3834	0	0
79981	0	0
101929420	0	0
168002	2	0
64094	727	34
105378146	0	0
105378145	0	0
101929460	1	0
102724357	0	0
101929504	0	0
101929523	15	0
7058	1624	160
105378148	1	0
253769	154	451
387263	464	29
55274	336	928
6991	0	0
55780	68	12
401288	0	0
80069	0	0
100131532	6	0
105378152	5	0
102724511	0	0
154449	0	0
285804	0	0
401289	0	0
28514	0	0
84498	4	8
100616430	0	0
105378161	0	0
5689	752	611
6908	150	474
5134	417	346
101929692	0	0
102723872	0	0
105375112	0	8
100507642	0	0
56975	365	21
100288524	0	0
442497	0	0
5154	128	63
441307	1	0
5575	76	59
101926963	15	0
54919	163	192
23353	895	1093
102723743	0	7
51608	194	127
11033	86	44
90639	133	38
84310	70	19
54905	8	2
442907	0	0
115330	21	18
2852	12	19
90637	85	33
101927021	33	0
340260	0	0
79778	187	243
26173	488	746
7975	113	31
100128653	18	26
202915	283	325
84262	82	19
114796	57	4
260341	0	0
105375303	0	0
392617	4	4
101927125	0	0
8379	121	157
100616160	0	0
29960	245	87
4521	62	19
29886	174	47
102465503	0	0
8662	1251	1062
55501	53	47
101927181	24	0
402635	0	0
3955	217	65
100616116	0	2
221927	156	73
23288	235	187
80727	540	300
155185	0	0
2768	669	40
84433	1022	879
100129603	0	0
221935	299	356
105375131	0	0
221937	396	342
9907	127	162
100616465	0	0
55698	2	0
56903	0	0
221938	0	0
441191	115	77
100533952	0	0
57786	314	173
389458	0	0
645700	0	2
26100	653	364
222962	10	2
84629	407	1328
80028	147	57
693174	0	2
221946	0	0
60	25614	26546
6624	391	135
54476	526	467
100874342	0	0
102466203	0	0
401303	18	8
654231	4	2
51622	204	818
222967	0	15
5395	230	1079
7965	56	55
27102	1502	1937
100310846	8	62
84132	183	508
9265	280	111
84792	180	44
5879	2961	1652
221955	157	102
11014	1999	788
392862	8	47
55146	362	201
79034	207	158
54753	85	22
100131017	266	10
7559	430	438
441194	59	222
728194	0	0
221960	298	688
100500886	0	0
100131257	0	3
56913	337	169
101927354	0	0
340267	16	85
101927391	15	0
54468	377	670
6119	138	68
729852	286	89
100505921	2	0
113263	520	167
3382	395	1005
100505938	1	0
30010	0	2
168741	0	0
4697	782	1018
9678	405	1532
221981	213	127
54664	998	319
221806	21	261
102725191	6	0
85477	113	163
10124	177	66
2115	115	119
1607	1	12
392636	89	134
4223	59	0
101927524	0	0
729920	27	65
100506025	0	0
25928	6	0
100506049	0	0
57037	347	205
28969	592	412
27075	968	218
10551	2127	2165
155465	2	6
196	4479	9474
102659288	516	3
101927630	25	2
23161	785	1417
221823	0	0
9734	177	91
100302140	0	0
7291	16	0
222894	0	0
221830	324	78
100422967	0	0
256130	0	0
101927668	4	0
346389	328	573
100874041	0	0
101927769	0	0
101927811	4	0
3696	503	261
340273	12	0
221833	0	0
222901	3	15
104355138	0	0
6671	308	198
100302122	0	7
8701	3	57
55536	176	61
9771	241	193
256227	6	0
100506178	5	0
401312	0	0
3569	63	2
54543	375	341
692210	0	3
84668	337	368
100775104	6	0
55975	328	1001
11097	260	343
10457	2053	284
115416	70	93
10643	19	5
256355	14	2
29896	750	905
1197	8	44
90693	143	69
340277	65	200
56164	14	86
4852	0	0
51678	62	405
1687	159	378
26031	1097	1483
54205	1261	851
136895	72	108
64111	0	0
646588	0	0
406940	0	0
9603	322	649
3181	6274	7774
11335	1839	894
29887	258	20
105375304	0	0
101930332	2	0
441204	9	0
9808	4	0
100506289	9	0
285941	3	16
8935	1314	857
3198	272	223
100506311	96	1
3199	9	394
3200	78	42
105375205	46	1
285943	10	0
3201	47	59
100133311	12	24
3202	115	122
3203	14	39
3204	5	5
100534589	0	0
3205	0	0
100874323	3	0
442920	0	0
3206	83	170
3207	83	35
221883	21	0
3209	186	39
100316868	27	0
101410536	2	0
2128	10	2
11112	571	211
790953	0	0
8887	2432	3718
221895	265	28
100128081	3	0
9586	102	34
9865	45	2
100506497	0	0
54504	657	96
101928168	0	0
1124	154	196
102724484	0	0
222171	149	34
646762	102	1
100616354	0	17
100271874	0	0
442524	3	4
101928208	1	7
644150	11	8
9805	992	273
55033	312	51
84725	253	208
222166	466	36
223082	368	137
693133	0	0
100500883	0	0
222161	106	33
100506516	15	0
10392	122	214
101928268	0	0
79017	328	211
401320	59	4
2617	715	1911
1395	12	47
100526825	0	0
11185	88	0
84182	0	6
358	1759	101
2692	0	0
117	8	0
63974	0	0
223075	0	0
5137	91	22
10842	0	2
100130673	0	0
23658	209	162
23080	713	613
100129460	5	80
441208	1	6
693134	0	0
100500830	0	0
401321	52	41
102724668	0	43
25948	631	657
441212	16	37
11328	1094	535
51251	420	1834
6100	48	152
27241	183	946
55025	0	12
168667	30	29
404744	2	0
387129	0	0
23333	604	381
100302152	0	0
554236	0	24
57057	6	54
401324	0	0
64224	338	441
101930085	109	4
100506725	4	0
101928545	7	1
989	2272	1507
101928618	0	0
80820	80	68
23366	47	31
54443	154	466
313	248	126
100874264	0	0
9844	318	219
100302113	0	0
100861514	0	0
353345	69	2
51314	6	29
6424	482	0
54749	127	4
83930	296	259
6967	16	37
6969	1	1
6972	1	3
445347	19	22
6966	0	0
6968	0	0
6970	0	0
6971	0	0
6983	1	0
6982	7	0
100506776	53	2
6978	1	11
6977	3	3
6976	11	9
6974	3	13
273	40	16
340286	0	0
27072	776	1146
11281	40	408
100689074	6	1
100861520	0	0
57002	76	73
5898	678	378
349114	34	454
105375305	1	0
8621	623	1745
136647	76	181
79783	15	9
101928744	0	0
101928773	0	0
3624	184	6
285954	6	0
2737	228	1103
101928795	0	0
79020	99	132
5683	827	527
64983	323	90
23072	22	14
100500829	0	0
100506895	0	0
9263	449	276
55744	293	119
644	244	198
100534592	0	0
64951	0	0
55665	293	206
51619	86	44
84820	60	837
285955	14	1643
401331	12	36
255031	14	2
28988	816	563
102466985	0	1
5224	39	561
27434	139	121
102465504	0	0
165	2305	400
100616346	0	0
5425	298	168
58498	2	0
2645	4	0
10652	623	417
816	0	0
23386	681	114
29881	2	0
54606	417	580
222068	885	146
4967	1016	601
83637	663	998
5478	4662	12465
94239	947	161
101929301	0	0
5814	850	102
100616393	0	0
64005	265	97
101928927	7	0
285958	53	13
677798	0	0
83605	358	517
23148	21	16
9238	342	110
654319	3	228
677796	1	23
677795	0	0
10268	212	12
107	39	40
641977	64	136
3484	2	0
3486	10381	842
730338	0	2
64759	1666	584
101929086	0	0
401335	0	0
84847	5	2
168507	15	399
80099	1	4
3364	169	259
256979	1	2
136288	0	2
7378	107	106
154664	35	552
105375274	0	0
168448	7	4
375567	2	0
11055	0	7
100130988	0	0
10320	855	78
63979	119	86
1644	0	0
100129427	0	0
2887	441	566
23242	20	15
101928675	0	42
285877	0	0
401337	0	0
3262	0	0
102723605	0	0
222008	3	4
285878	0	0
23480	167	169
100996654	0	0
1956	604	837
100507500	0	3
102725541	0	0
55915	187	174
81552	798	49
360132	35	0
101060341	0	63
346288	0	0
349075	43	96
51373	62	75
2631	682	509
5723	75	31
908	1466	1310
677803	0	4
25870	1269	323
5260	13	88
51142	731	332
389493	2	0
650226	0	0
100240728	0	0
222029	0	0
101928401	0	0
401357	0	0
101928468	0	0
101928587	0	0
100130849	0	0
100287294	0	0
100422917	0	0
90827	0	0
642006	0	0
105375297	0	0
100653233	0	0
100422939	0	0
441234	0	0
105375302	0	0
102724134	0	0
643955	0	0
100287704	0	0
100287834	0	0
100422848	0	0
402269	0	0
100996414	0	0
100996365	0	0
102724777	0	0
105375316	0	0
100506050	0	0
442319	19	131
730291	0	1
168417	0	0
728927	179	451
649395	8	12
340252	209	973
100128885	0	0
641746	0	4
51427	330	1041
102465505	0	0
7697	89	441
10793	109	444
441239	4	0
51351	281	2671
2086	190	887
643180	48	74
168374	200	712
101929322	2	2
441242	11	1
644619	1	7
643253	42	72
677807	1	305
154807	615	78
2990	639	781
435	250	568
27297	487	139
8460	394	146
285908	63	33
100289098	0	0
493754	128	103
154881	280	38
100996437	5	1
27342	310	459
729156	0	0
644794	25	13
55069	1493	466
51119	712	778
55253	244	460
100616310	0	0
5382	11	394
64940	76	131
101929736	5	0
102723427	0	0
100507468	0	0
26053	276	707
64409	50	2
100500836	0	0
100500920	0	0
83698	0	1
441250	94	177
100616331	0	0
155370	197	145
441251	0	45
9883	462	1339
260294	26	4
378108	2	0
100101148	0	3
442578	34	14
100101440	19	15
728524	0	8
100996746	0	0
100093631	300	729
654816	51	10
55695	98	55
135892	0	0
8468	0	0
8326	0	0
9031	1251	1770
9275	304	122
26608	232	93
51085	3	4
155382	2	2
84277	60	18
114049	452	319
6804	42	73
100422948	0	0
171022	5	0
83451	162	108
1365	6	4
1364	937	93
155368	9	13
135886	2	0
2006	1121	51
3984	321	137
7458	2126	456
693175	5	6
7462	209	10
5982	165	128
7461	332	169
9569	163	463
2969	752	2265
101926943	0	0
653361	134	43
84163	79	450
442582	57	431
5383	39	84
729438	60	216
81554	340	511
389524	154	1054
654817	82	8
2970	357	214
5380	4	16
54441	28	408
541473	0	20
375593	4	2
155400	110	181
100101267	399	1067
442590	6	1396
5387	30	576
3092	658	169
10344	0	0
6369	319	0
57414	365	226
5447	627	275
100616270	0	0
677801	0	20
83862	211	87
51657	165	246
4191	1090	651
101927160	0	2
222183	24	10
3315	1384	2339
7532	1658	321
136853	5	13
7784	8	34
113878	110	242
619190	5	28
105375355	64	37
105375354	1	55
102723555	0	246
100133091	0	0
22932	0	2
441263	14	426
102723849	0	133
100132832	7	390
100505767	7	426
57639	67	414
10875	1427	218
54103	252	622
101927243	7	0
5782	932	1685
100505854	32	0
222194	291	472
85025	123	2
57157	615	408
9863	44	90
399670	0	0
100874021	0	0
100505881	231	1
2770	650	336
101927269	0	0
346562	0	2
948	357	426
10512	3163	2802
105369146	0	0
100128317	0	0
3082	365	34
781	231	150
101927356	0	0
27445	63	1808
9723	107	185
10371	126	36
101927378	0	0
223117	77	31
2913	1	25
222223	269	787
105375383	0	0
101927420	1	0
9988	567	1393
79161	189	271
11257	163	0
54677	1396	1868
5244	65	439
5243	169	236
154661	49	10
55972	339	154
10926	149	227
53616	104	87
6717	879	1739
102723885	1	3
79689	760	68
219578	0	2
219557	0	4
100874100	0	0
442523	1	14
26872	236	117
261729	736	200
79846	44	204
101927446	2	0
85865	326	240
101409256	0	0
9069	498	193
102723899	0	0
5218	345	126
8321	192	12
7978	111	139
10142	1025	14646
1595	484	659
613126	3	2
401387	0	5
889	505	2255
100302218	2	0
54467	967	1138
105375396	0	0
57798	658	339
30816	0	82
5189	329	1199
84060	183	129
84849	3	0
257415	144	430
1021	449	94
100873745	0	0
101927497	0	0
54809	747	1835
219285	1127	675
253012	10	3
55610	316	610
799	0	0
724023	0	0
574442	0	0
100616206	0	0
7980	46	38
2792	0	0
2791	278	12
10282	308	93
1278	21100	8503
64921	458	544
8910	241	124
23089	61	6
55607	212	1101
5444	0	135
5446	8	59
5445	519	1371
51666	2	2
5166	595	82
1780	17	161
10165	256	1767
693176	0	11
401388	0	0
100506136	7	1
7979	353	1048
285987	4	0
1750	10	4
1749	11	2
57001	129	33
6863	0	8
440	220	152
100847066	0	0
100847017	0	0
389538	38	341
4951	0	0
22853	574	1079
168620	9	6
25851	247	140
25798	304	225
55971	390	711
4885	15	8
222865	12	0
8295	937	2685
100500819	0	2
101927550	16	0
57154	465	630
402569	0	29
84176	0	12
10552	803	962
10095	809	379
11333	527	425
8896	203	115
26024	0	0
100526740	0	0
10898	140	119
9551	134	108
100189190	0	0
285989	65	363
84124	131	263
23660	169	263
221786	121	99
79027	900	909
100289187	8	18
221785	223	146
1577	241	4082
100861540	1	28
1551	1	2
1576	3	21
64816	0	5
81392	0	2
89122	585	271
349149	2	6
563	105	24
646282	0	0
7586	1629	938
7589	23	10
7551	341	272
10980	580	205
4176	733	557
407014	6	0
407050	3	0
406900	2	0
9179	73	304
6878	326	182
245812	104	20
255374	11	0
389541	244	84
55262	177	76
100616439	0	0
79690	88	14
221914	8	21
10734	25	115
352954	115	206
79037	52	78
441272	15	1862
5379	95	870
101752399	178	65
101735302	1	19
101752334	0	0
102466747	6	2
29990	11	3
29992	117	38
55063	56	119
56257	331	165
221908	44	50
402573	1	5
81628	220	211
222950	4	0
3268	203	237
100316904	15	4
4034	277	343
101927655	0	0
26261	1	0
100129845	0	0
5118	456	59
64598	56	113
7036	8	17
51412	0	4
2783	938	467
64599	534	516
10248	59	33
2056	0	0
7455	0	4
2050	399	274
56996	317	202
7205	356	208
102466755	0	0
51593	762	1183
402682	4	2
43	20	34
4584	33	5178
10071	0	104
102724094	2	0
140453	0	0
81844	374	332
5054	435	1113
1174	278	213
100616117	2	0
7425	0	0
375607	0	0
346606	0	0
8985	403	276
10467	142	89
24146	85	51
51024	397	223
101927721	0	0
101927746	0	0
64792	145	84
136227	0	0
100506527	0	0
93408	0	0
1523	1169	933
10603	34	26
100422858	0	0
729597	13	1274
100630923	0	0
100289561	1	194
79706	5	6
100313829	1	3
105375433	6	3
80228	539	40
54784	73	6
222229	56	64
100847073	0	0
100616367	1	0
5439	161	379
100271927	12	73
548644	140	687
441273	2	396
102724229	1	2
10156	32	65
246721	3	270
100134938	0	1
100310812	2	52
222234	65	167
222235	10	163
10234	30	16
58160	2	0
83787	191	76
222236	10	0
100129424	3	2
349152	19	31
9512	757	823
27000	235	738
5701	755	563
375611	8	330
101927870	2	0
5649	24	220
5001	150	238
375612	0	0
645591	0	0
102724284	0	0
723809	3	0
100216546	27	25
100216545	32	2
55904	1403	6729
6733	620	748
54517	149	302
60561	209	344
100130771	2	20
222255	95	336
222256	7	12
6856	2109	1012
10135	4171	2959
168455	495	10
5294	473	231
5577	513	152
26959	922	605
10466	540	2376
2845	4	120
11062	70	107
55973	773	330
286002	23	0
5172	153	16
79872	345	438
1811	4	13
1738	984	1977
3912	2880	2502
22798	4	4
4897	58	31
50640	586	605
168451	281	270
4189	666	122
154907	0	0
442720	0	2
83943	42	25
54674	46	200
9732	227	568
100506413	0	0
11179	349	302
3475	255	752
286006	6	18
100996249	0	0
101928012	0	0
64418	575	627
154743	298	83
101928036	0	0
54329	28	8
401397	445	173
5506	0	0
93986	45	32
100500896	0	0
29969	927	124
102724386	0	0
104355291	0	0
100506489	0	0
22797	283	51
26136	1069	543
102724434	2	0
858	711	60
857	1282	100
100996266	0	0
4233	1328	1663
830	1740	858
93653	8	0
7982	133	154
338069	0	75
102466616	0	0
93654	0	0
93655	0	1
7472	115	8
136991	0	0
1080	80	49
83992	72	109
51691	389	278
56311	0	4
3751	92	56
23554	467	1085
54556	241	306
79974	493	173
51384	15	10
10447	857	1537
5803	90	28
10157	619	1763
389549	0	0
154860	2	0
93664	313	476
168433	0	14
378925	0	4
50833	0	0
6561	0	0
154865	8	5
4698	888	437
142685	0	2
102724555	0	0
442721	0	49
8976	1414	1399
26062	0	0
23553	0	4
6677	0	0
730130	1	0
101928211	0	0
2861	4	4
154872	0	0
25913	368	436
401398	10	0
101928283	0	0
101928254	0	0
2918	9	14
693177	0	0
101928333	0	0
168850	491	752
100506682	0	0
79571	309	149
381	709	216
29999	0	2
5078	0	0
27044	1414	1574
27099	0	4
64101	33	91
693178	1	0
406917	0	0
3952	0	0
157247	52	6
55131	208	1112
401399	0	0
3614	362	384
29923	82	49
55798	210	506
402483	461	15645
346653	21	40
84691	0	2
813	2671	568
611	0	12
100189276	0	0
64753	43	65
2318	417	96
9296	397	86
100130705	12	9
375616	22	61
3663	234	109
23534	707	1164
286016	2	10
407835	4	2
340348	207	36
6608	168	34
23382	482	219
57464	23	42
100287482	1	0
105375620	2	0
4899	148	192
406958	0	0
407053	0	0
406959	0	0
7328	2002	604
51530	119	47
23008	621	375
84928	334	514
136263	0	0
1358	0	0
51200	0	0
93979	0	0
101928632	1	0
1357	0	2
95681	162	277
4232	223	287
317751	0	0
442904	0	2
26958	359	325
53844	2	4
114960	0	2
136259	0	0
407021	0	0
407024	0	0
378805	46	2
100506860	0	0
4289	875	1551
100506881	32	0
5420	668	247
101928782	0	0
91584	58	2
286023	0	0
100506937	0	0
54927	302	228
100500804	274	185
60412	860	1833
102465139	0	0
101928861	0	0
136332	13	89
84912	307	80
231	574	405
57016	57	57
441282	7	9
669	1114	205
800	5750	1692
340351	12	91
55281	293	27
78996	177	45
29062	211	190
102465254	0	0
346673	0	0
4850	278	673
23165	604	1475
647087	469	234
26266	9	31
389558	44	0
136319	0	0
767558	0	0
1129	78	50
349160	0	4
574443	0	1
5764	104	10
9162	12	56
64764	1569	305
100130880	1	24
6718	0	0
100616226	0	0
8805	400	860
136306	12	7
50617	0	5
155006	0	0
57670	86	243
92092	96	85
56829	978	878
79989	84	98
254048	554	1873
51631	18	420
154791	3	6
100189406	0	0
100996928	0	0
100129148	0	1
346689	0	0
154790	0	0
28996	1123	831
101928984	0	1
6916	213	144
64761	410	662
80853	598	968
100134229	39	0
84255	394	415
401409	24	48
23608	1468	1497
27147	165	64
90956	197	233
100134713	3	11
4708	162	111
673	587	1965
51650	191	171
100507421	72	55
55750	127	155
57189	56	0
285962	0	0
494551	0	0
6742	121	49
50831	3	46
50832	0	72
54429	3	80
136242	0	29
130075	0	2
23601	130	11
5726	0	20
8972	14	10
93432	0	0
100289017	0	0
136541	0	0
207147	0	0
28620	12	0
28619	0	0
28617	6	0
28614	1	0
28606	2	0
28616	1	0
28605	0	0
28596	0	0
28603	0	0
28595	0	0
28586	0	6
28585	0	0
28582	0	0
28584	0	2
28581	4	2
28602	0	0
28594	0	0
28611	4	4
28601	1	0
28610	2	0
28592	3	0
28609	0	0
28599	0	2
28591	0	0
28608	0	0
28589	1	0
28574	0	0
28583	0	0
28580	0	0
28577	5	0
28576	1	0
28575	0	0
28573	0	0
28572	0	0
28570	0	0
28569	2	0
28568	1	0
28567	9	0
28563	1	0
100463482	0	0
28562	1	0
28560	0	0
28559	6	0
5644	0	0
28558	0	0
5645	5	0
28637	0	0
28635	0	0
28634	1	0
28633	0	0
28632	1	0
28631	1	0
28630	2	0
28639	63	10
28636	0	0
28629	0	2
28628	0	2
28626	2	0
28625	0	0
28624	0	0
28623	0	0
28622	3	0
28638	26	1
28557	1	0
2051	76	17
55503	14	15
56302	0	0
135927	0	0
3792	0	0
135924	0	0
346517	0	0
89883	0	0
5304	4	0
259285	0	4
259286	0	0
373156	1017	939
135932	148	8
835	382	713
1180	6	1
9715	23	8
7791	1058	443
100507507	0	0
102465538	0	0
2041	127	329
285965	6	0
338398	0	4
259287	0	6
441294	4	53
101928422	2	6
285966	105	78
340307	0	71
653691	0	3
154761	4	6
9747	351	163
26211	0	2
135948	0	0
135946	0	2
393046	0	4
392138	0	2
346525	0	6
442361	0	17
135941	0	26
100128553	10	336
445328	46	187
101928605	3	0
402317	0	0
101928492	3	0
401428	2	2
401427	2	148
728377	80	466
100142659	5	4
441295	1	6
346528	0	5
7984	164	656
135935	0	0
27010	109	61
26047	2	0
101928700	0	0
100313895	0	0
202865	0	0
8454	805	857
2146	156	325
6090	0	0
6086	0	0
6085	0	0
6084	0	2
102723099	8	0
9601	1839	745
136051	74	86
155054	34	25
57541	239	297
8427	268	168
7988	106	121
100289678	171	238
155060	47	85
100189144	0	0
100189413	0	0
100189357	0	0
100189049	0	0
100189305	0	0
101928733	0	0
100189008	0	0
27153	108	67
155061	168	147
100189146	2	0
79970	142	89
100189267	0	0
100189097	0	0
100189355	0	0
100189432	0	0
100189177	0	0
100189376	0	0
100189075	0	0
100189289	0	0
100189379	0	0
84626	58	58
